league,team,team_logo,player_name,player_link,squad_status,team_logo_url,full_name,date_of_birth,place_of_birth,latitude,longitude,height,position_full
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Jonathan Rowe,"https://en.wikipedia.org/wiki/Jonathan_Rowe_(footballer,_born_2003)",First Team,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Jonathan David Henry Rowe[1],(2003-04-30)30 April 2003(age 21)[2],"Westminster,London,England[3]",51.49472,-0.13528,1.73 m (5 ft 8 in)[4],Winger
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Bamo Meïté,https://en.wikipedia.org/wiki/Bamo_Me%C3%AFt%C3%A9,First Team,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Bamo Abdoul Koudouss Meïté,(2001-12-03)3 December 2001(age 22),"Kani, Ivory Coast",8.483,-6.6,1.85 m (6 ft 1 in),"Centre-back,right-back"
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Geoffrey Kondogbia,https://en.wikipedia.org/wiki/Geoffrey_Kondogbia,First Team,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Geoffrey Edwin Kondogbia[1],(1993-02-15)15 February 1993(age 31)[2],"Nemours, France",48.2674,2.697,1.88 m (6 ft 2 in)[3],Defensive midfielder
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Lilian Brassier,https://en.wikipedia.org/wiki/Lilian_Brassier,First Team,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,,(1999-11-02)2 November 1999(age 24),"Argenteuil, France",48.94778,2.24889,1.86 m (6 ft 1 in),Centre-back[1]
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Valentin Rongier,https://en.wikipedia.org/wiki/Valentin_Rongier,First Team,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,,(1994-12-07)7 December 1994(age 29)[1],"Mâcon, France",46.3063,4.8313,1.72 m (5 ft 8 in)[2],Midfielder
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Enzo Sternal,https://en.wikipedia.org/wiki/Enzo_Sternal,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Enzo Sternal,(2007-05-28)28 May 2007(age 17),"Nancy,France",48.6936,6.1846,1.74 m (5 ft 9 in),Forward
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Pierre-Emile Højbjerg,https://en.wikipedia.org/wiki/Pierre-Emile_H%C3%B8jbjerg,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Pierre-Emile Kordt Højbjerg[1],(1995-08-05)5 August 1995(age 29)[2],"Copenhagen, Denmark",55.67611,12.56833,1.87 m (6 ft 2 in)[2],Defensive midfielder
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,François Mughe,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Mughe,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,François-Régis Mughe,(2004-06-16)16 June 2004(age 20),"Douala, Cameroon",4.05,9.7,1.73 m (5 ft 8 in),Winger
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Jordan Veretout,https://en.wikipedia.org/wiki/Jordan_Veretout,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Jordan Marcel Gilbert Veretout[1],(1993-03-01)1 March 1993(age 31)[2],"Ancenis, France",47.3733,-1.2936,1.77 m (5 ft 10 in)[2],Midfielder
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Pol Lirola,https://en.wikipedia.org/wiki/Pol_Lirola,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Pol Mikel Lirola Kosok,(1997-08-13)13 August 1997(age 27),"Mollet del Vallès, Spain",41.539,2.213,1.83 m (6 ft 0 in)[1],Right-back
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Neal Maupay,https://en.wikipedia.org/wiki/Neal_Maupay,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Neal Maupay[1],(1996-08-14)14 August 1996(age 28)[2],"Versailles, France",48.805,2.135,1.73 m (5 ft 8 in)[3],Striker
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Bilal Nadir,https://en.wikipedia.org/wiki/Bilal_Nadir,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,,(2003-11-28)28 November 2003(age 20),"Nice, France",43.7034,7.2663,1.72 m (5 ft 8 in),Midfielder
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Rubén Blanco,https://en.wikipedia.org/wiki/Rub%C3%A9n_Blanco,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Rubén Blanco Veiga[1],(1995-07-25)25 July 1995(age 29),"Mos, Spain",42.217,-8.6,1.89 m (6 ft 2 in)[1],Goalkeeper
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Emran Soglo,https://en.wikipedia.org/wiki/Emran_Soglo,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,,(2005-07-11)11 July 2005(age 19),"Créteil, France",48.7911,2.4628,,"Midfielder,left-back"
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Salim Ben Seghir,https://en.wikipedia.org/wiki/Salim_Ben_Seghir,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,,(2003-02-24)24 February 2003(age 21),"Gassin, France",43.2297,6.5858,1.74 m (5 ft 9 in),Winger
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Luis Henrique,"https://en.wikipedia.org/wiki/Luis_Henrique_(footballer,_born_2001)",On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Luis Henrique Tomaz de Lima,(2001-12-14)14 December 2001(age 22),"João Pessoa, Brazil",-7.12,-34.88,1.82 m (6 ft 0 in),Forward
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Keyliane Abdallah,https://en.wikipedia.org/wiki/Keyliane_Abdallah,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Keyliane Hikram Abdallah,(2006-04-05)5 April 2006(age 18),"Kani-Kéli,Mayotte, France",-12.9569,45.1056,1.85 m (6 ft 1 in),Striker
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Ismaël Koné,https://en.wikipedia.org/wiki/Isma%C3%ABl_Kon%C3%A9,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Ismaël Kenneth Jordan Koné[1],"(2002-06-16)June 16, 2002(age 22)[1]","Abidjan, Ivory Coast",5.317,-4.033,6 ft 2 in (1.88 m)[2],Midfielder
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Michael Murillo,https://en.wikipedia.org/wiki/Michael_Amir_Murillo,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Michael Amir Murillo Bermúdez[1],(1996-02-11)11 February 1996(age 28),"Panama City, Panama",8.983,-79.517,1.83 m (6 ft 0 in)[2],Right-back
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Chancel Mbemba,https://en.wikipedia.org/wiki/Chancel_Mbemba,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Chancel Mangulu Mbemba[1],(1994-08-08)8 August 1994(age 30)[2],"Kinshasa,Zaire",-4.32194,15.31194,1.82 m (6 ft 0 in)[3],"Centre-back,full-back"
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Roggerio Nyakossi,https://en.wikipedia.org/wiki/Roggerio_Nyakossi,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,,(2004-01-13)13 January 2004(age 20),"Geneva, Switzerland",46.20167,6.14694,1.94 m (6 ft 4 in),Centre-back
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Stéphane Sparagna,https://en.wikipedia.org/wiki/St%C3%A9phane_Sparagna,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Stéphane Didier Christian Sparagna[1],(1995-02-17)17 February 1995(age 29),"Marseille, France[2]",43.2964,5.37,1.87 m (6 ft 2 in)[2],"Defender,defensive midfielder"
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Raimane Daou,https://en.wikipedia.org/wiki/Raimane_Daou,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,,(2004-11-20)20 November 2004(age 19),"Dzaoudzi,Mayotte, France[1]",-12.79,45.2806,1.82 m (6 ft 0 in),Defensive midfielder
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Sofiane Sidi Ali,https://en.wikipedia.org/wiki/Sofiane_Sidi_Ali,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,,"(1995-07-14)July 14, 1995(age 29)","Gap, France[1]",44.5594,6.0786,1.75 m (5 ft 9 in),Forward
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Pau López,https://en.wikipedia.org/wiki/Pau_L%C3%B3pez,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Pau López Sabata[1],(1994-12-13)13 December 1994(age 29)[2],"Girona, Spain",41.98444,2.82111,1.89 m (6 ft 2 in)[3],Goalkeeper
Ligue 1,Marseille,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Simon Ngapandouetnbu,https://en.wikipedia.org/wiki/Simon_Ngapandouetnbu,On Loan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/180px-Olympique_Marseille_logo.svg.png,Simon Brady Ngapandouetnbu[1],(2003-04-12)12 April 2003(age 21),"Foumban, Cameroon",5.717,10.917,1.86 m (6 ft 1 in)[1],Goalkeeper
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Radosław Majecki,https://en.wikipedia.org/wiki/Rados%C5%82aw_Majecki,First Team,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Radosław Majecki[1],(1999-11-16)16 November 1999(age 24),"Starachowice, Poland",51.05,21.067,1.93 m (6 ft 4 in),Goalkeeper
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Vanderson,"https://en.wikipedia.org/wiki/Vanderson_(footballer,_born_2001)",First Team,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Vanderson de Oliveira Campos,(2001-06-21)21 June 2001(age 23),"Rondonópolis, Brazil",-16.467,-54.633,1.73 m (5 ft 8 in)[1],"Right-back,right wing-back"
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Jordan Teze,https://en.wikipedia.org/wiki/Jordan_Teze,First Team,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,,(1999-09-30)30 September 1999(age 24),"Groningen, Netherlands",53.21889,6.5675,1.83 m (6 ft 0 in),"Right-back,centre-back"
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Thilo Kehrer,https://en.wikipedia.org/wiki/Thilo_Kehrer,First Team,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Jan Thilo Kehrer[1],(1996-09-21)21 September 1996(age 27),"Tübingen, Germany",48.52,9.05556,1.86 m (6 ft 1 in)[2],Defender
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Denis Zakaria,https://en.wikipedia.org/wiki/Denis_Zakaria,First Team,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Denis Lemi Zakaria Lako Lado[1],(1996-11-20)20 November 1996(age 27)[2],"Geneva, Switzerland",46.20167,6.14694,1.91 m (6 ft 3 in)[2],Defensive midfielder[2]
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Eliesse Ben Seghir,https://en.wikipedia.org/wiki/Eliesse_Ben_Seghir,First Team,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,,(2005-02-16)16 February 2005(age 19),"Gassin, France",43.2297,6.5858,1.78 m (5 ft 10 in),Attacking midfielder
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Eliot Matazo,https://en.wikipedia.org/wiki/Eliot_Matazo,First Team,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,,(2002-02-15)15 February 2002(age 22),"Woluwe-Saint-Lambert, Belgium",50.85,4.417,1.70 m (5 ft 7 in)[1],Midfielder
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Folarin Balogun,https://en.wikipedia.org/wiki/Folarin_Balogun,First Team,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Folarin Jerry Balogun[1],"(2001-07-03)July 3, 2001(age 23)","Brooklyn,New York, United States[2]",40.69278,-73.99028,5 ft 10 in (1.78 m)[3],Striker
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Aleksandr Golovin,https://en.wikipedia.org/wiki/Aleksandr_Golovin_(footballer),First Team,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Aleksandr Sergeyevich Golovin,(1996-05-30)30 May 1996(age 28),"Kaltan, Russia",53.517,87.283,1.78 m (5 ft 10 in)[1],"Attacking midfielder,left winger"
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Maghnes Akliouche,https://en.wikipedia.org/wiki/Maghnes_Akliouche,First Team,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Maghnes Akliouche[1],(2002-02-25)25 February 2002(age 22)[1],"Tremblay-en-France, France",48.95,2.5722,1.83 m (6 ft 0 in)[2],Attacking midfielder
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Caio Henrique,https://en.wikipedia.org/wiki/Caio_Henrique,First Team,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Caio Henrique Oliveira Silva,(1997-07-31)31 July 1997(age 27),"Santos, Brazil",-23.93694,-46.325,1.78 m (5 ft 10 in)[1],"Left-back,left wing-back,left midfielder"
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Christian Mawissa,https://en.wikipedia.org/wiki/Christian_Mawissa,First Team,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Christian Mawissa Elebi,(2005-04-18)18 April 2005(age 19),"Saint-Jean-de-Verges, France",43.0144,1.6114,,Defender
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Ismail Jakobs,https://en.wikipedia.org/wiki/Ismail_Jakobs,On Loan,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Ismail Jakobs[1],(1999-08-17)17 August 1999(age 25),"Cologne, Germany",50.93639,6.95278,1.84 m (6 ft 0 in)[2],"Left back,left winger"
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Lamine Camara,https://en.wikipedia.org/wiki/Lamine_Camara,On Loan,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Mamadou Lamine Camara,(2004-01-01)1 January 2004(age 20),"Diouloulou, Senegal",13.05,-16.6,1.73 m (5 ft 8 in),Attacking midfielder
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Philipp Köhn,https://en.wikipedia.org/wiki/Philipp_K%C3%B6hn,On Loan,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Philipp François Köhn[1],(1998-04-02)2 April 1998(age 26),"Dinslaken, Germany",51.567,6.733,1.90 m (6 ft 3 in)[2],Goalkeeper
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Wilfried Singo,https://en.wikipedia.org/wiki/Wilfried_Singo,On Loan,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Wilfried Stephane Singo,(2000-12-25)25 December 2000(age 23),"Ouragahio, Ivory Coast",6.45,-5.867,1.90 m (6 ft 3 in),Right back
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Takumi Minamino,https://en.wikipedia.org/wiki/Takumi_Minamino,On Loan,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Takumi Minamino[1],(1995-01-16)16 January 1995(age 29)[2],"Izumisano, Japan",34.4,135.333,1.72 m (5 ft 8 in)[3],"Attacking midfielder,winger"
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Kassoum Ouattara,https://en.wikipedia.org/wiki/Kassoum_Ouattara,On Loan,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,,(2004-10-14)14 October 2004(age 19),"Paris, France",48.85667,2.35222,1.76 m (5 ft 9 in),Left-back
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,George Ilenikhena,https://en.wikipedia.org/wiki/George_Ilenikhena,On Loan,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,George Osrzehmen Ilenikhena[1],(2006-08-16)16 August 2006(age 18),"Lagos, Nigeria",6.455027,3.384082,1.85 m (6 ft 1 in),Forward
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Mohammed Salisu,https://en.wikipedia.org/wiki/Mohammed_Salisu,On Loan,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Mohammed Salisu Abdul Karim[1],(1999-04-17)17 April 1999(age 25)[2],"Kumasi, Ghana",6.7,-1.625,1.91 m (6 ft 3 in)[2],Centre-back
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Krépin Diatta,https://en.wikipedia.org/wiki/Kr%C3%A9pin_Diatta,On Loan,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Krépin Diatta[1],(1999-02-25)25 February 1999(age 25),"Dakar, Senegal[2]",14.69278,-17.44667,1.75 m (5 ft 9 in)[3],Right winger[2]
Ligue 1,Monaco,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Breel Embolo,https://en.wikipedia.org/wiki/Breel_Embolo,On Loan,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/125px-LogoASMonacoFC2021.svg.png,Breel Donald Embolo[1],(1997-02-14)14 February 1997(age 27)[1],"Yaoundé,Cameroon",3.867,11.517,1.87 m (6 ft 2 in)[2],Forward
